"hospital_id","year","state","g","p","charity_care","uninsured_cost","medicaid_mix","hospital_ownership_type"
60027,2013,"colorado",2014,1,0.0347786960495018,0.013571747051794,0.0548567362591706,"non-profit"
60027,2014,"colorado",2014,1,0.0254771077081956,0.0109349722830629,0.104438459318367,"non-profit"
60027,2015,"colorado",2014,1,0.0262836102556201,0.0129325974290432,0.117717258223785,"non-profit"
60027,2016,"colorado",2014,1,0.020314349651568,0.00715013897565063,0.118302652446631,"non-profit"
60027,2017,"colorado",2014,1,0.0225386334739078,0.0098616072559019,0.11875862892315,"non-profit"
60027,2018,"colorado",2014,1,0.0332127271625133,0.0131272532545995,0.112721737579432,"non-profit"
60027,2019,"colorado",2014,1,0.00552384122731608,0.00708917038876376,0.100158967028988,"non-profit"
60027,2020,"colorado",2014,1,0.0077039294074234,0.0108870717075073,0.112044861313287,"non-profit"
60027,2021,"colorado",2014,1,0.00310383835212732,0.00390062169186029,0.11516561269553,"non-profit"
60027,2022,"colorado",2014,1,0.0677497898250837,0.00396980158937637,0.120238538996552,"non-profit"
60027,2023,"colorado",2014,1,0.0598871203826464,0.00362123822164593,0.106783238125254,"non-profit"
60004,2011,"colorado",2014,1,0.016832732829144,0.0268249681835431,0.185016990802887,"non-profit"
60004,2012,"colorado",2014,1,0.0171413354088919,0.0209777495776373,0.168818461504961,"non-profit"
60004,2013,"colorado",2014,1,0.0186843230543199,0.0262134932908931,0.167246695897883,"non-profit"
60004,2014,"colorado",2014,1,0.0218344198856779,0.0195374546629714,0.257459441536337,"non-profit"
60004,2015,"colorado",2014,1,0.0160623041899062,0.0161902172378404,0.273161032815106,"non-profit"
60004,2016,"colorado",2014,1,0.02030553059989,0.0159095930535186,0.246876732939843,"non-profit"
60004,2017,"colorado",2014,1,0.00534461053118579,0.0197266939685762,0.265629727470734,"non-profit"
60004,2018,"colorado",2014,1,0.0105239726184466,0.00760708469171492,0.231270577969928,"non-profit"
60004,2019,"colorado",2014,1,0.00894101128031718,0.0183262206828862,0.229221008674031,"non-profit"
60004,2020,"colorado",2014,1,0.0133550581400339,0.0145908949892779,0.241395664148834,"non-profit"
60004,2021,"colorado",2014,1,0.00921518455648394,0.00887006936316691,0.24185078945827,"non-profit"
60004,2022,"colorado",2014,1,0.00890912457383993,0.0154689607534523,0.248623722418689,"non-profit"
60004,2023,"colorado",2014,1,0.00655639496704339,0.0203032641955311,0.236831950689578,"non-profit"
61303,2011,"colorado",2014,1,0.0140854851096175,0.0158780526272735,0.0972031188141932,"non-profit"
61303,2012,"colorado",2014,1,0.0100614289507999,0.0195523441053124,0.105041307486389,"non-profit"
61303,2013,"colorado",2014,1,0.00973143537685023,0.0163687631146146,0.111196390100647,"non-profit"
61303,2014,"colorado",2014,1,0.014792404055618,0.0199096974680038,0.179307196073556,"non-profit"
61303,2015,"colorado",2014,1,0.00818573892163237,0.014752369119261,0.210505118499289,"non-profit"
61303,2016,"colorado",2014,1,0.0171474483198677,0.00896314721273411,0.220787533338512,"non-profit"
61303,2017,"colorado",2014,1,0.0188765027269615,0.0120318786519739,0.216903243021283,"non-profit"
61303,2018,"colorado",2014,1,0.0188035616586958,0.0101263960815387,0.216104550684513,"non-profit"
61303,2019,"colorado",2014,1,0.0175993027379342,0.0136794861419424,0.193023074783608,"non-profit"
61303,2020,"colorado",2014,1,0.0230070467858584,0.0100441355869958,0.192924304016573,"non-profit"
61303,2021,"colorado",2014,1,0.0152101966947198,0.0098999703081924,0.197032179263711,"non-profit"
61303,2022,"colorado",2014,1,0.0103709517638296,0.0104106728774218,0.209957618376508,"non-profit"
61303,2023,"colorado",2014,1,0.0113169193530767,0.0109343073331733,0.0750560279616575,"non-profit"
61313,2011,"colorado",2014,0,0.0168022692229423,0.0278277506217117,0.107870483021034,"governmental"
61313,2012,"colorado",2014,0,0.0177467232787648,0.0330138472324249,0.0995422728288684,"governmental"
61313,2013,"colorado",2014,0,0.013069538185482,0.0309769584776204,0.100285475488808,"governmental"
61313,2014,"colorado",2014,0,0.0173743572192639,0.0179623466376461,0.118548615845314,"governmental"
61313,2015,"colorado",2014,0,0.012882307219648,0.0189119834539815,0.1213999647381,"governmental"
61313,2016,"colorado",2014,0,0.0130168890693384,0.0257397544743331,0.13580148574979,"governmental"
61313,2017,"colorado",2014,0,0.0126656229408641,0.0216807834976747,0.123387738469419,"governmental"
61313,2018,"colorado",2014,0,0.0154842669957705,0.0268403588445508,0.122415607732842,"governmental"
61313,2019,"colorado",2014,0,0.0133384461501399,0.0181313121446824,0.111858633535158,"governmental"
61313,2020,"colorado",2014,0,0.00229199505078482,0.0275232336772723,0.101877448607502,"governmental"
61313,2021,"colorado",2014,0,-0.0118970585110243,0.0190900695249825,0.132975884352553,"governmental"
61313,2022,"colorado",2014,0,0.00052521385836828,0.0278792976348869,0.135527892962734,"governmental"
61313,2023,"colorado",2014,0,0.00392728495188242,0.0188722946335846,0.127118222914834,"governmental"
60031,2011,"colorado",2014,1,0.029502240069379,0.0153868625550577,0.12062859150964,"non-profit"
60031,2012,"colorado",2014,1,0.0345801383366363,0.0167962056994919,0.147332151284613,"non-profit"
60031,2013,"colorado",2014,1,0.0520220540697583,0.0237191324502227,0.12472059817264,"non-profit"
60031,2014,"colorado",2014,1,0.0294201416268834,0.0134295090766402,0.0961397070889317,"non-profit"
60031,2015,"colorado",2014,1,0.0226247884072678,0.0109256768049185,0.209056985548428,"non-profit"
60031,2016,"colorado",2014,1,0.0191344027332916,0.00619683919452899,0.228415266338092,"non-profit"
60031,2017,"colorado",2014,1,0.0165609342410643,0.00667203299934456,0.234327017427174,"non-profit"
60031,2018,"colorado",2014,1,0.014302541909643,0.006102238031488,0.22594336276284,"non-profit"
60031,2019,"colorado",2014,1,0.0159403534839648,0.00616932888504499,0.217886420732544,"non-profit"
60031,2020,"colorado",2014,1,0.0218823862159416,0.00670010317492408,0.192516608651388,"non-profit"
60031,2021,"colorado",2014,1,0.0172902826175715,0.0084136212691955,0.208475162217194,"non-profit"
60031,2022,"colorado",2014,1,0.177510297303805,0.0247217843176704,0.207232421581588,"non-profit"
60031,2023,"colorado",2014,1,0.0191866428820165,0.00554121158848843,0.20383934329943,"non-profit"
61327,2011,"colorado",2014,0,0.0284018321824105,0.0409833125545047,0.146216579292109,"governmental"
61327,2012,"colorado",2014,0,0.022934236922802,0.0575971242949266,0.151660862873097,"governmental"
61327,2013,"colorado",2014,0,0.0251328824189916,0.0571021144440342,0.189304784618223,"governmental"
61327,2014,"colorado",2014,0,0.0121078291449873,0.0276107001231436,0.237032028356231,"governmental"
61327,2015,"colorado",2014,0,0.00129583981401404,0.0438422407620671,0.283611179721005,"governmental"
61327,2016,"colorado",2014,0,0.00569321273329436,0.0419197217074539,0.299355839167209,"governmental"
61327,2017,"colorado",2014,0,0.00308756393612261,0.0491523113925823,0.284404642139121,"governmental"
61327,2018,"colorado",2014,0,0.0073928623490748,0.028632710813895,0.279538282581599,"governmental"
61327,2019,"colorado",2014,0,0.0263744832177835,0.00252226160507274,0.253859918261326,"governmental"
61327,2020,"colorado",2014,0,0.0366259228006716,0.0250557695598212,0.225419921887268,"governmental"
61327,2021,"colorado",2014,0,0.0219372691850773,0.00853457167136106,0.276633462069935,"governmental"
61327,2022,"colorado",2014,0,0.0186714043336738,0.0128404539457396,0.287738868651078,"governmental"
61327,2023,"colorado",2014,0,0.0198921561592764,0.0121227281020657,0.283568243892454,"governmental"
61301,2011,"colorado",2014,1,-0.0138580684868275,0.0543191450982384,0.132103956679488,"non-profit"
61301,2012,"colorado",2014,1,-0.0138580684868275,0.00828111456144416,0.0922997264102287,"non-profit"
61301,2013,"colorado",2014,1,0.0155136248869142,0.05190403971035,0.0954611391783852,"non-profit"
61301,2014,"colorado",2014,1,-0.0178211920945892,0.059205312160327,0.206467452425807,"non-profit"
61301,2015,"colorado",2014,1,-0.042985525603717,0.0116589124761427,0.234242138342671,"non-profit"
61301,2016,"colorado",2014,1,0.0169826849721095,0.0464902972529499,0.239467273894583,"non-profit"
61301,2017,"colorado",2014,1,0.0156892275314766,0.0426966919405399,0.220226428823399,"non-profit"
61301,2018,"colorado",2014,1,0.00397234345565663,0.0227376850672375,0.215791871898388,"non-profit"
61301,2019,"colorado",2014,1,0.00329855802661875,0.0190730225783818,0.189480975704943,"non-profit"
61301,2020,"colorado",2014,1,0.00462411226957401,0.0133890033688728,0.204391127488474,"non-profit"
61301,2021,"colorado",2014,1,0.00656700467545085,0.0203979598032667,0.204546843114078,"non-profit"
61301,2022,"colorado",2014,1,0.00669307225308448,0.0208825879034488,0.186389550308577,"non-profit"
61301,2023,"colorado",2014,1,0.0060205237716983,0.0177928009528645,0.174559110627452,"non-profit"
60071,2011,"colorado",2014,0,0.00939204810765639,0.0351496939443518,0.129365263637757,"governmental"
60071,2012,"colorado",2014,0,0.014845661764516,0.0424641301072492,0.129414474086968,"governmental"
60071,2013,"colorado",2014,0,0.0148258833638768,0.0342813762335286,0.124973195439752,"governmental"
60071,2014,"colorado",2014,0,0.0144983259516519,0.024474331574195,0.146232452354503,"governmental"
60071,2015,"colorado",2014,0,0.0115182268660253,0.0220619859163552,0.174809529479746,"governmental"
60071,2016,"colorado",2014,0,0.028609414674109,0.0226712464633133,0.175066575476893,"governmental"
60071,2017,"colorado",2014,0,0.0169565395952761,0.0151180284686881,0.168601846689684,"governmental"
60071,2018,"colorado",2014,0,0.0167353477667387,0.0175543501423715,0.161680792843243,"governmental"
60071,2019,"colorado",2014,0,0.0165089594922186,0.0209501016968091,0.149634584704307,"governmental"
60071,2020,"colorado",2014,0,0.0213036429379783,0.0207859365460063,0.148372414404913,"governmental"
60071,2021,"colorado",2014,0,0.0193078179283491,0.0131059795640322,0.149750545855681,"governmental"
60071,2022,"colorado",2014,0,0.0185612674931575,0.0163296534019419,0.15651451615402,"governmental"
60071,2023,"colorado",2014,0,0.0183252759320691,0.0115335213038812,0.130381093792174,"governmental"
60014,2011,"colorado",2014,0,0.0161380719994721,0.0184135632181725,0.142075120859073,"for-profit"
60028,2011,"colorado",2014,1,0.0161380719994721,0.0184135632181725,0.142075120859073,"non-profit"
60032,2011,"colorado",2014,0,0.0161380719994721,0.0184135632181725,0.142075120859073,"for-profit"
60064,2011,"colorado",2014,1,0.0161380719994721,0.0184135632181725,0.142075120859073,"non-profit"
60107,2011,"colorado",2014,1,0.0161380719994721,0.0184135632181725,0.142075120859073,"non-profit"
60014,2012,"colorado",2014,0,0.0516881965884404,0.0118132567594519,0.153057023405666,"for-profit"
60028,2012,"colorado",2014,1,0.0516881965884404,0.0118132567594519,0.153057023405666,"non-profit"
60032,2012,"colorado",2014,0,0.0516881965884404,0.0118132567594519,0.153057023405666,"for-profit"
60064,2012,"colorado",2014,1,0.0516881965884404,0.0118132567594519,0.153057023405666,"non-profit"
60107,2012,"colorado",2014,1,0.0516881965884404,0.0118132567594519,0.153057023405666,"non-profit"
60014,2013,"colorado",2014,0,0.013011636210636,0.01676034567736,0.1536858936565,"for-profit"
60028,2013,"colorado",2014,1,0.013011636210636,0.01676034567736,0.1536858936565,"non-profit"
60032,2013,"colorado",2014,0,0.013011636210636,0.01676034567736,0.1536858936565,"for-profit"
60064,2013,"colorado",2014,1,0.013011636210636,0.01676034567736,0.1536858936565,"non-profit"
60107,2013,"colorado",2014,1,0.013011636210636,0.01676034567736,0.1536858936565,"non-profit"
60014,2014,"colorado",2014,0,-0.00367186070691634,0.0165346996502555,0.206541964567065,"for-profit"
60028,2014,"colorado",2014,1,-0.00367186070691634,0.0165346996502555,0.206541964567065,"non-profit"
60032,2014,"colorado",2014,0,-0.00367186070691634,0.0165346996502555,0.206541964567065,"for-profit"
60064,2014,"colorado",2014,1,-0.00367186070691634,0.0165346996502555,0.206541964567065,"non-profit"
60107,2014,"colorado",2014,1,-0.00367186070691634,0.0165346996502555,0.206541964567065,"non-profit"
60014,2015,"colorado",2014,0,-0.00204947362276738,0.0153693809941652,0.249803713338107,"for-profit"
60028,2015,"colorado",2014,1,-0.00204947362276738,0.0153693809941652,0.249803713338107,"non-profit"
60032,2015,"colorado",2014,0,-0.00204947362276738,0.0153693809941652,0.249803713338107,"for-profit"
60064,2015,"colorado",2014,1,-0.00204947362276738,0.0153693809941652,0.249803713338107,"non-profit"
60107,2015,"colorado",2014,1,-0.00204947362276738,0.0153693809941652,0.249803713338107,"non-profit"
60014,2016,"colorado",2014,0,0.00108865414257323,0.0126549028594467,0.241075732153878,"for-profit"
60028,2016,"colorado",2014,1,0.00108865414257323,0.0126549028594467,0.241075732153878,"non-profit"
60032,2016,"colorado",2014,0,0.00108865414257323,0.0126549028594467,0.241075732153878,"for-profit"
60064,2016,"colorado",2014,1,0.00108865414257323,0.0126549028594467,0.241075732153878,"non-profit"
60107,2016,"colorado",2014,1,0.00108865414257323,0.0126549028594467,0.241075732153878,"non-profit"
60014,2017,"colorado",2014,0,0.0167639554864688,0.00765686862388343,0.244654166946539,"for-profit"
60028,2017,"colorado",2014,1,0.0167639554864688,0.00765686862388343,0.244654166946539,"non-profit"
60032,2017,"colorado",2014,0,0.0167639554864688,0.00765686862388343,0.244654166946539,"for-profit"
60064,2017,"colorado",2014,1,0.0167639554864688,0.00765686862388343,0.244654166946539,"non-profit"
60107,2017,"colorado",2014,1,0.0167639554864688,0.00765686862388343,0.244654166946539,"non-profit"
60014,2018,"colorado",2014,0,0.0146450277990337,0.00607248994068887,0.241223328416571,"for-profit"
60028,2018,"colorado",2014,1,0.0146450277990337,0.00607248994068887,0.241223328416571,"non-profit"
60032,2018,"colorado",2014,0,0.0146450277990337,0.00607248994068887,0.241223328416571,"for-profit"
60064,2018,"colorado",2014,1,0.0146450277990337,0.00607248994068887,0.241223328416571,"non-profit"
60107,2018,"colorado",2014,1,0.0146450277990337,0.00607248994068887,0.241223328416571,"non-profit"
60014,2019,"colorado",2014,0,0.0128930951605112,0.0048586888568644,0.233390575057428,"for-profit"
60028,2019,"colorado",2014,1,0.0128930951605112,0.0048586888568644,0.233390575057428,"non-profit"
60032,2019,"colorado",2014,0,0.0128930951605112,0.0048586888568644,0.233390575057428,"for-profit"
60064,2019,"colorado",2014,1,0.0128930951605112,0.0048586888568644,0.233390575057428,"non-profit"
60107,2019,"colorado",2014,1,0.0128930951605112,0.0048586888568644,0.233390575057428,"non-profit"
60014,2020,"colorado",2014,0,-0.0190717073453921,0.00391809739104641,0.238879519181949,"for-profit"
60028,2020,"colorado",2014,1,-0.0190717073453921,0.00391809739104641,0.238879519181949,"non-profit"
60032,2020,"colorado",2014,0,-0.0190717073453921,0.00391809739104641,0.238879519181949,"for-profit"
60064,2020,"colorado",2014,1,-0.0190717073453921,0.00391809739104641,0.238879519181949,"non-profit"
60107,2020,"colorado",2014,1,-0.0190717073453921,0.00391809739104641,0.238879519181949,"non-profit"
60014,2021,"colorado",2014,0,-0.0016486832603359,0.00334247413195296,0.234244102595913,"for-profit"
60028,2021,"colorado",2014,1,-0.0016486832603359,0.00334247413195296,0.234244102595913,"non-profit"
60032,2021,"colorado",2014,0,-0.0016486832603359,0.00334247413195296,0.234244102595913,"for-profit"
60064,2021,"colorado",2014,1,-0.0016486832603359,0.00334247413195296,0.234244102595913,"non-profit"
60107,2021,"colorado",2014,1,-0.0016486832603359,0.00334247413195296,0.234244102595913,"non-profit"
60014,2022,"colorado",2014,0,0.00543128114353306,0.00386300456972397,0.234703715761024,"for-profit"
60028,2022,"colorado",2014,1,0.00543128114353306,0.00386300456972397,0.234703715761024,"non-profit"
60032,2022,"colorado",2014,0,0.00543128114353306,0.00386300456972397,0.234703715761024,"for-profit"
60064,2022,"colorado",2014,1,0.00543128114353306,0.00386300456972397,0.234703715761024,"non-profit"
60107,2022,"colorado",2014,1,0.00543128114353306,0.00386300456972397,0.234703715761024,"non-profit"
60014,2023,"colorado",2014,0,0.016488577083693,0.00406701648479167,0.235758677734491,"for-profit"
60028,2023,"colorado",2014,1,0.016488577083693,0.00406701648479167,0.235758677734491,"non-profit"
60032,2023,"colorado",2014,0,0.016488577083693,0.00406701648479167,0.235758677734491,"for-profit"
60064,2023,"colorado",2014,1,0.016488577083693,0.00406701648479167,0.235758677734491,"non-profit"
60107,2023,"colorado",2014,1,0.016488577083693,0.00406701648479167,0.235758677734491,"non-profit"
60013,2011,"colorado",2014,1,0.017621989485199,0.0119639221461204,0.0822657627881072,"non-profit"
60117,2011,"colorado",2014,0,0.017621989485199,0.0119639221461204,0.0822657627881072,"for-profit"
60013,2012,"colorado",2014,1,0.0130939247347512,0.0131749462081248,0.0853137593497061,"non-profit"
60117,2012,"colorado",2014,0,0.0130939247347512,0.0131749462081248,0.0853137593497061,"for-profit"
60013,2013,"colorado",2014,1,0.015758995936572,0.00974558707838128,0.0862406700985745,"non-profit"
60117,2013,"colorado",2014,0,0.015758995936572,0.00974558707838128,0.0862406700985745,"for-profit"
60013,2014,"colorado",2014,1,0.0103215782288654,0.00964063252434096,0.110761681474302,"non-profit"
60117,2014,"colorado",2014,0,0.0103215782288654,0.00964063252434096,0.110761681474302,"for-profit"
60013,2015,"colorado",2014,1,0.00802656220160831,0.00873810078765622,0.152032407458643,"non-profit"
60117,2015,"colorado",2014,0,0.00802656220160831,0.00873810078765622,0.152032407458643,"for-profit"
60013,2016,"colorado",2014,1,0.0085797795383339,0.00674097892038872,0.144328774309636,"non-profit"
60117,2016,"colorado",2014,0,0.0085797795383339,0.00674097892038872,0.144328774309636,"for-profit"
60013,2017,"colorado",2014,1,0.00266940069384779,0.00375491534389951,0.14265071410909,"non-profit"
60117,2017,"colorado",2014,0,0.00266940069384779,0.00375491534389951,0.14265071410909,"for-profit"
60013,2018,"colorado",2014,1,0.0058862597871812,0.00602571282550486,0.144633867007519,"non-profit"
60117,2018,"colorado",2014,0,0.0058862597871812,0.00602571282550486,0.144633867007519,"for-profit"
60013,2019,"colorado",2014,1,0.00724735877835671,0.00467474466067458,0.13665718424643,"non-profit"
60117,2019,"colorado",2014,0,0.00724735877835671,0.00467474466067458,0.13665718424643,"for-profit"
60013,2020,"colorado",2014,1,0.00890178823760998,0.00807521308056712,0.177384807479309,"non-profit"
60117,2020,"colorado",2014,0,0.00890178823760998,0.00807521308056712,0.177384807479309,"for-profit"
60013,2021,"colorado",2014,1,0.00888683030858865,0.00495461426857125,0.145230818090013,"non-profit"
60117,2021,"colorado",2014,0,0.00888683030858865,0.00495461426857125,0.145230818090013,"for-profit"
60013,2022,"colorado",2014,1,0.00829988678891535,0.00327771968698054,0.147381753260255,"non-profit"
60117,2022,"colorado",2014,0,0.00829988678891535,0.00327771968698054,0.147381753260255,"for-profit"
60013,2023,"colorado",2014,1,0.00877399408482839,0.00222588504617669,0.144449900106583,"non-profit"
60117,2023,"colorado",2014,0,0.00877399408482839,0.00222588504617669,0.144449900106583,"for-profit"
61300,2011,"colorado",2014,0,-0.0407837527971067,0.0759983103093741,0.0826379179850268,"governmental"
61300,2012,"colorado",2014,0,-0.00820724180769693,0.0198113399678487,0.0736263116930286,"governmental"
61300,2013,"colorado",2014,0,0.00155959313758522,0.0244293246581984,0.05776826692718,"governmental"
61300,2014,"colorado",2014,0,-0.0111971251223919,0.029047309348548,0.283419103038222,"governmental"
61300,2015,"colorado",2014,0,-0.034476583961881,0.0676262975720976,0.314366869652443,"governmental"
61300,2016,"colorado",2014,0,-0.0201257176019071,0.0620647926360366,0.337694746567242,"governmental"
61300,2017,"colorado",2014,0,-0.0570046535821173,0.0178464971638608,0.293267430227451,"governmental"
61300,2018,"colorado",2014,0,0.012746477997566,0.0180936904049482,0.231971271481347,"governmental"
61300,2019,"colorado",2014,0,0.0055765977033652,0.00223558125180809,0.162392918878998,"governmental"
61300,2020,"colorado",2014,0,-0.0833530487448473,0.00187331705516011,0.127916758457249,"governmental"
61300,2021,"colorado",2014,0,-0.00059492908110421,0.015970553281207,0.137854235791952,"governmental"
61300,2022,"colorado",2014,0,-0.00380820278690616,0.130571570936451,0.118819699012694,"governmental"
61300,2023,"colorado",2014,0,-0.0595496387140042,0.0585538540251766,0.166737517960762,"governmental"
60034,2011,"colorado",2014,0,0.0199716345214956,0.00793947254567427,0.0683157415364222,"for-profit"
60034,2012,"colorado",2014,0,0.0177717357575362,0.0103740259654339,0.0667993787351569,"for-profit"
60034,2013,"colorado",2014,0,0.0220590996581588,0.01046771231853,0.0715254271248171,"for-profit"
60034,2014,"colorado",2014,0,0.0415129954570745,0.0089405046187599,0.0921638056648858,"for-profit"
60034,2015,"colorado",2014,0,0.0366416628242566,0.0072589380457432,0.106613423222239,"for-profit"
60034,2016,"colorado",2014,0,0.0289220825515143,0.00840625404963711,0.115861939027303,"for-profit"
60034,2017,"colorado",2014,0,0.0356077498881198,0.00462913110165622,0.132450881908887,"for-profit"
60034,2018,"colorado",2014,0,0.0343820079234227,0.00428522941416471,0.11877949675526,"for-profit"
60034,2019,"colorado",2014,0,0.0237534591576153,0.00404899619485204,0.110201591698163,"for-profit"
60034,2020,"colorado",2014,0,0.0269608564528242,0.00432316328175067,0.127881546242631,"for-profit"
60034,2021,"colorado",2014,0,0.0230920673986446,0.00322451774982886,0.137499025712644,"for-profit"
60034,2022,"colorado",2014,0,0.0307270108824072,0.00278388457784502,0.138782654525711,"for-profit"
60034,2023,"colorado",2014,0,0.020595040146249,0.00263744452861075,0.110283632130347,"for-profit"
61312,2011,"colorado",2014,0,0.0301207189280212,0.0279429657442125,0.0528227499836262,"governmental"
61312,2012,"colorado",2014,0,0.0600450499430937,0.0242899278320432,0.0811171699512667,"governmental"
61312,2013,"colorado",2014,0,0.0099502394276895,0.0687653529096017,0.0783259999888928,"governmental"
61312,2014,"colorado",2014,0,0.00411835811743651,0.0643152460943526,0.11872578352997,"governmental"
61312,2015,"colorado",2014,0,0.00050380182170928,0.0596284395166726,0.164384231817251,"governmental"
61312,2016,"colorado",2014,0,0.00109132631032422,0.0672055220290392,0.131259238004083,"governmental"
61312,2017,"colorado",2014,0,0.00167885079893916,0.0695018158954165,0.148112723181891,"governmental"
61312,2018,"colorado",2014,0,0.106073647161765,0.00319932279640815,0.150367743135322,"governmental"
61312,2019,"colorado",2014,0,0.0129448583193872,0.00211196991602696,0.147595397543699,"governmental"
61312,2020,"colorado",2014,0,0.0162677768775586,0.0183772631376293,0.155559090274019,"governmental"
61312,2021,"colorado",2014,0,0.011404061156141,0.00010112459918812,0.13305308058312,"governmental"
61312,2022,"colorado",2014,0,0.00654034543472345,0.00025059430134034,0.130822949745331,"governmental"
61312,2023,"colorado",2014,0,0.00377004021483234,0.00045091988121755,0.140306271300683,"governmental"
60118,2011,"colorado",2014,1,0.0258115725943035,0.0146304005186199,0.0297778731621944,"non-profit"
60118,2012,"colorado",2014,1,0.0165954057054903,0.0122992102466504,0.0436660111086073,"non-profit"
60118,2013,"colorado",2014,1,0.0143044909021454,0.0112221477559718,0.0375829768704287,"non-profit"
60118,2014,"colorado",2014,1,0.0103154546505087,0.0123310071933753,0.0427323874878786,"non-profit"
60118,2015,"colorado",2014,1,0.00636663443941485,0.0120179096425232,0.072979229245859,"non-profit"
60118,2016,"colorado",2014,1,0.00583517493505985,0.0115964238059242,0.067804459739433,"non-profit"
60118,2017,"colorado",2014,1,0.00403530758048573,0.00972893152672021,0.0759072826914818,"non-profit"
60118,2018,"colorado",2014,1,0.0102096936389352,0.011816742431828,0.0685545816586955,"non-profit"
60118,2019,"colorado",2014,1,0.0110500622391333,0.0127990941555376,0.0788260020835642,"non-profit"
60118,2020,"colorado",2014,1,0.0271934639077115,0.015454873572573,0.0936065971680585,"non-profit"
60118,2021,"colorado",2014,1,0.0246904589890238,0.00949902026021652,0.0916693182716933,"non-profit"
60118,2022,"colorado",2014,1,0.0260414561507702,0.0102516544459663,0.0743704377919746,"non-profit"
60118,2023,"colorado",2014,1,0.0261699120666366,0.0111145421989609,0.0801904224934537,"non-profit"
61302,2011,"colorado",2014,1,0.00365850645254086,0.0242485797555442,0.0201746680480519,"non-profit"
61302,2012,"colorado",2014,1,0.00365850645254086,0.0248678566821962,0.0930171336300424,"non-profit"
61302,2013,"colorado",2014,1,0.00322312999868887,0.0129716488298151,0.134296691479747,"non-profit"
61302,2014,"colorado",2014,1,0.0032620745474562,0.0097643239714565,0.141445322461569,"non-profit"
61302,2015,"colorado",2014,1,0.016523835160492,0.00921982534979949,0.0672506012870535,"non-profit"
61302,2016,"colorado",2014,1,0.0166260604204039,0.00979070597125271,0.0653190518560915,"non-profit"
61302,2017,"colorado",2014,1,0.00178351009017795,0.0113757021641585,0.0717340340622072,"non-profit"
61302,2018,"colorado",2014,1,0.00241913853087414,0.0130622239660009,0.0673909693521556,"non-profit"
61302,2019,"colorado",2014,1,0.00318767776048615,0.0117766614335419,0.0533621623719827,"non-profit"
61302,2020,"colorado",2014,1,0.00336295692492271,0.0155272383566899,0.0470985497090354,"non-profit"
61302,2021,"colorado",2014,1,0.00063174043106589,0.0120041836253895,0.0391218627946365,"non-profit"
61302,2022,"colorado",2014,1,0.00069043811842293,0.0211275182873414,0.129417717969822,"non-profit"
61302,2023,"colorado",2014,1,0.0037737254880672,0.0117158203092589,0.2318100207366,"non-profit"
60075,2011,"colorado",2014,1,0.0116493329693248,0.0177372719879228,0.104746662294248,"non-profit"
60075,2012,"colorado",2014,1,0.0231591232215944,0.0216787886047262,0.12640371647572,"non-profit"
60075,2013,"colorado",2014,1,0.0153272676820853,0.0134756251192185,0.1315448214632,"non-profit"
60075,2014,"colorado",2014,1,0.026344178456547,0.0119731175222348,0.172088050964512,"non-profit"
60075,2015,"colorado",2014,1,0.0584325099310682,0.00794212462847512,0.232560595888958,"non-profit"
60075,2016,"colorado",2014,1,0.0242182664151532,0.0109047932787485,0.241802108244438,"non-profit"
60075,2017,"colorado",2014,1,0.0219188500027863,0.0110150392297805,0.218181539123793,"non-profit"
60075,2018,"colorado",2014,1,0.0216590843466095,0.00779398491443937,0.215642562260917,"non-profit"
60075,2019,"colorado",2014,1,0.0188161872453512,0.00727804526876221,0.201832535771876,"non-profit"
60075,2020,"colorado",2014,1,0.0170861682073224,0.00818817233132285,0.216444645696338,"non-profit"
60075,2021,"colorado",2014,1,0.0186139634249487,0.0119126644966592,0.229213543828344,"non-profit"
60075,2022,"colorado",2014,1,0.0221854176141165,0.00990217462121985,0.220489340724061,"non-profit"
60075,2023,"colorado",2014,1,0.0233835909434951,0.00691475239613797,0.205665896218546,"non-profit"
60023,2011,"colorado",2014,1,0.0269372319941555,0.0342246485036402,0.14625152715448,"non-profit"
60054,2011,"colorado",2014,1,0.0269372319941555,0.0342246485036402,0.14625152715448,"non-profit"
60023,2012,"colorado",2014,1,0.0516391184553338,0.0295675487759175,0.164294164941495,"non-profit"
60054,2012,"colorado",2014,1,0.0516391184553338,0.0295675487759175,0.164294164941495,"non-profit"
60023,2013,"colorado",2014,1,0.0651113584264936,0.0335870410230948,0.157794654527186,"non-profit"
60054,2013,"colorado",2014,1,0.0651113584264936,0.0335870410230948,0.157794654527186,"non-profit"
60023,2014,"colorado",2014,1,0.0106750315789333,0.0160551129519449,0.199247870813982,"non-profit"
60054,2014,"colorado",2014,1,0.0106750315789333,0.0160551129519449,0.199247870813982,"non-profit"
60023,2015,"colorado",2014,1,0.0240957203644272,0.0148467088476039,0.218421860573146,"non-profit"
60054,2015,"colorado",2014,1,0.0240957203644272,0.0148467088476039,0.218421860573146,"non-profit"
60023,2016,"colorado",2014,1,0.0321243969967285,0.0154289087617096,0.270699241954016,"non-profit"
60054,2016,"colorado",2014,1,0.0321243969967285,0.0154289087617096,0.270699241954016,"non-profit"
60023,2017,"colorado",2014,1,0.0096400326248407,0.0117875752053079,0.248286026406229,"non-profit"
60054,2017,"colorado",2014,1,0.0096400326248407,0.0117875752053079,0.248286026406229,"non-profit"
